ACT Code	High School	State	Active
052421	ADVANCED CHRSTN TRAINING SCH	CA	N
052422	GRACE CHRISTIAN ACADEMY	CA	Y
052423	MARIE C ROMERO HIGH SCHOOL	CA	N
052424	PASO ROBLES CHRISTIAN SCHOOL	CA	Y
052425	PASO ROBLES HIGH SCHOOL	CA	N
052426	OPTIONS BURBANK CHARTER SCHOOL	CA	N
052427	OPTIONS SAN JUAN CHARTER SCH	CA	N
052428	OPTIONS UPLAND CHARTER SCHOOL	CA	N
052429	OPTIONS VICTOR VALLEY CHARTER	CA	N
052430	PATTERSON HIGH SCHOOL	CA	N
052431	DEL PUERTO HIGH SCHOOL	CA	N
052432	VOYAGER CHARTER SCHOOL	CA	N
052433	SCHOOL OF BUSINESS & TECH	CA	N
052434	LIGHTHOUSE CHRISTIAN SCHOOL	CA	N
052435	ROBERT L STEVENSON SCHOOL	CA	N
052436	CORNERSTONE CHRISTIAN SCHOOL	CA	Y
052437	SERRANO HIGH SCHOOL	CA	N
052438	CHOICE 2000 ON LINE CHARTER SC	CA	N
052439	APOSTOLIC CHRISTIAN SCHOOL	CA	Y
052440	PERRIS HIGH	CA	N
052441	PERRIS COMMUNITY SCHOOL	CA	Y
052442	PERRIS LAKE HIGH SCHOOL	CA	N
052443	TEMPLE CHRISTIAN HIGH SCHOOL	CA	N
052444	MID MOUNTAIN CHRISTIAN SCHOOL	CA	Y
052445	PESCADERO HIGH SCHOOL	CA	N
052446	VALVERDE HIGH SCHOOL	CA	N
052447	FAMILY LIFE CENTER HIGH SCHOOL	CA	N
052448	CASA GRANDE HIGH SCHOOL	CA	N
052449	FAMILY LIFE CENTER-KIVA	CA	N
052450	PETALUMA ADULT SCHOOL	CA	N
052451	CARPE DIEM HIGH SCHOOL	CA	N
052452	BEREAN CHRISTIAN SCHOOL	CA	N
052453	SONOMA MOUNTAIN HIGH SCHOOL	CA	N
052454	PETALUMA CHRISTIAN ACADEMY	CA	Y
052455	SAINT VINCENT HIGH SCHOOL	CA	N
052456	VALLEY OAKS SCHOOL	CA	N
052457	SAN ANTONIO HIGH SCHOOL	CA	N
052458	NEW JERUSALEM SCHOOL	CA	N
052459	DESERT VIEW HIGH SCHOOL	CA	N
052460	PETALUMA HIGH SCHOOL	CA	N
052461	CHAPARRAL HIGH SCHOOL	CA	N
052462	PIEDMONT HIGH SCHOOL	CA	N
052463	PETROLIA SCHOOL	CA	Y
052464	PINOLE VALLEY HIGH SCHOOL	CA	N
052465	PITTSBURG ADULT EDUCATION CNTR	CA	N
052466	CHRISTIAN CENTER SCHOOL	CA	N
052467	MATTOLE TRIPLE JUNCTION HS	CA	N
052468	MILLENNIUM HIGH SCHOOL	CA	N
052469	RUBEN SALAZAR HIGH SCHOOL	CA	N
052470	PACIFICA HIGH SCHOOL	CA	Y
052471	CHRISTIAN HIGH SCHOOL	CA	N
052472	BERMUDEZ ISS	CA	N
052473	RIVERSIDE HIGH SCHOOL	CA	N
052474	BERMUDEZ CDS & CAL-SAFE	CA	N
052475	PITTSBURG SR HIGH SCHOOL NORTH	CA	N
052476	EL CAMINO REAL HIGH SCHOOL	CA	N
052477	UNICORN SCHOOL	CA	N
052478	EL DORADO HIGH SCHOOL	CA	N
052479	SHILOH CHRISTIAN HIGH SCHOOL	CA	Y
052480	VALENCIA HIGH SCHOOL	CA	N
052481	HIGHWAY BIBLE CHRISTIAN ACAD	CA	N
052482	EL DORADO ADVENTIST SCHOOL	CA	N
052483	CHARTER COMMUNITY SCHOOL	CA	N
052484	UNITY HIGH SCHOOL	CA	N
052485	EL DORADO HIGH SCHOOL	CA	N
052486	GREEN VALLEY CHRISTIAN SCHOOL	CA	Y
052487	SAINT BERNARD CATHOLIC HS	CA	N
052489	DISCOVERY CHARTER PREP SCHOOL	CA	N
052490	PLEASANT HILL H S	CA	Y
052491	WILLIAM J "PETE" KNIGHT HS	CA	N
052492	HORIZONS SCH CTR INDPNDT STUDY	CA	N
052493	PLANADA CHRISTIAN ACADEMY	CA	N
052494	PROSPECT HIGH SCHOOL	CA	N
052495	AMADOR VALLEY HIGH SCHOOL	CA	N
052496	AMERICAN CHRISTIAN ACADEMY	CA	N
052497	FOOTHILL HIGH SCHOOL	CA	N
052498	MARIN SCHOOL	CA	N
052499	VILLAGE HIGH SCHOOL	CA	N
052500	POINT ARENA JOINT UNION HS	CA	N
052501	GAREY HIGH SCHOOL	CA	N
052502	DAMIEN HIGH SCHOOL	CA	N
052503	GANESHA HIGH SCHOOL	CA	N
052504	POMONA CATHOLIC HIGH SCHOOL	CA	N
052505	POMONA HIGH SCHOOL	CA	N
052506	PARK WEST HIGH SCHOOL	CA	N
052507	CENTRAL CHRISTIAN SCHOOLS	CA	Y
052508	INTERNATIONAL POLY TECHNIC HS	CA	N
052509	COAST CHRISTIAN ACADEMY	CA	N
052510	POMONA ALTERNATIVE SCHOOL	CA	N
052511	CITRUS HIGH SCHOOL	CA	N
052513	MONACHE HIGH SCHOOL	CA	N
052514	PORTERVILLE EVE C-HS	CA	Y
052515	PORTERVILLE HIGH SCHOOL	CA	N
052516	DIAMOND RANCH HIGH SCHOOL	CA	N
052517	TWIN PALMS CHRISTIAN ACADEMY	CA	N
052518	CITY OF KNOWLEDGE	CA	N
052519	GRANITE HILLS HIGH SCHOOL	CA	N
052520	PORTERVILLE ADULT SCHOOL	CA	N
052521	GANESHA HIGH SCHOOL (CAL-SAFE)	CA	N
052522	POMONA HIGH SCHOOL (CAL-SAFE)	CA	N
052523	NORTHERN SIERRA CHRISTIAN ACAD	CA	Y
052524	GAREY HIGH SCHOOL (CAL-SAFE)	CA	N
052525	PORTOLA HIGH SCHOOL	CA	N
052527	WOODSIDE PRIORY SCHOOL	CA	N
052528	POMONA ACAD ART CENTER CDS	CA	N
052530	POTTER VALLEY HIGH SCHOOL	CA	N
052531	CHRISTIAN LIFE SCHOOL	CA	Y
052532	POWAY CHRISTIAN SCHOOL	CA	N
052533	POWAY HIGH SCHOOL	CA	N
052534	ABRAXAS HIGH SCHOOL	CA	N
052535	PRINCETON HIGH SCHOOL	CA	N
052536	RANCHO BERNARDO HIGH SCHOOL	CA	N
052537	VILLAGE ACADEMY HIGH SCHOOL	CA	N
052538	LIBERTY FAMILY ACADEMY	CA	N
052539	WESTERN CHRISTIAN ACADEMY	CA	N
052540	PLUMAS CHARTER SCHOOL	CA	N
052541	HIGHLAND HIGH SCHOOL	CA	N
052542	HOLY FAMILY ACADEMY	CA	Y
052543	QUARTZ HILL HIGH SCHOOL	CA	N
052544	PLUMAS CHRISTIAN SCHOOL	CA	N
052545	QUINCY SENIOR HIGH SCHOOL	CA	N
052546	RANCHO CUCAMONGA HIGH SCHOOL	CA	N
052547	NEW LIFE CHRISTIAN ACADEMY	CA	N
052549	RAMONA CHRISTIAN AC	CA	Y
052550	RAMONA HIGH SCHOOL	CA	N
052551	MONTECITO HIGH SCHOOL	CA	N
052552	AMERICAN HERITAGE ACADEMY	CA	Y
052553	CORDOVA HIGH SCHOOL	CA	N
052554	WASHINGTON TABERNACLE ACADEMY	CA	Y
052555	FOLSOM CORDOVA ADULT SCHOOL	CA	N
052556	COVENANT CHRISTIAN SCHOOL	CA	N
052557	AURORA HIGH SCHOOL (BACH)	CA	N
052558	HOWARD C WOOD SCHOOL	CA	Y
052559	HILLSIDE HIGH SCHOOL	CA	Y
052560	KINNEY HIGH SCHOOL	CA	N
052561	SACRAMENTO LUTHERAN HS	CA	N
052562	WALNUTWOOD HIGH SCHOOL	CA	N
052563	SANTA MARGARITA CATHOLIC HS	CA	N
052564	FAIRBANKS COUNTRY DAY SCHOOL	CA	N
052566	EDWARD R ADAMS EDUC FOUNDATION	CA	Y
052567	MARTIN LUTHER KING HIGH SCHOOL	CA	N
052568	TRINITY LUTHERAN JR-SR HS	CA	N
052569	RESEDA COMMUNITY ADULT SCHOOL	CA	N
052570	MERCY HIGH SCHOOL	CA	N
052571	WEAVER CHRISTIAN ACADEMY	CA	Y
052572	REDLANDS EAST VALLEY HIGH SCH	CA	N
052573	REDDING ADVENTIST SCHOOL	CA	N
052574	DEEP VALLEY CHRISTIAN SCHOOL	CA	N
052575	RED BLUFF JOINT UNION HS	CA	N
052576	CHURN CREEK HIGH SCHOOL	CA	N
052577	BETHEL CHRISTIAN SCHOOL	CA	Y
052578	TWIN VIEW CHRISTIAN SCHOOL	CA	Y
052579	MOUNTAIN LAKES HIGH SCHOOL	CA	N
052580	ENTERPRISE HIGH SCHOOL	CA	N
052581	FOOTHILL HIGH SCHOOL	CA	N
052582	H O P E SCHOOLS INTL SHASTA CO	CA	N
052583	LIBERTY CHRISTIAN HIGH SCHOOL	CA	N
052584	NORTH VALLEY CHRISTIAN HS	CA	N
052585	SHASTA HIGH SCHOOL	CA	N
052586	PIONEER HIGH SCHOOL	CA	N
052587	SHASTA BAPTIST SCHOOL	CA	N
052589	SHASTA CHRISTIAN ACADEMY	CA	N
052590	REDLANDS HIGH SCHOOL	CA	N
052591	ORANGEWOOD HIGH SCHOOL	CA	N
052592	SOUTH BAY FAITH ACADEMY	CA	N
052594	AVIATION HIGH SCHOOL	CA	Y
052595	CTR STUDENT RES DEV	CA	Y
052596	EASTSIDE CHRISTIAN ACADEMY	CA	N
052597	DIKIOS CHRISTIAN ACADEMY	CA	N
052598	WOODCREEK HIGH SCHOOL	CA	N
052599	WHALE GULCH HIGH SCHOOL	CA	N
052600	REDONDO UNION HIGH SCHOOL	CA	N
052601	SOUTH BAY CHRISTIAN SCHOOL	CA	Y
052602	SOUTH BAY ADULT SCHOOL	CA	N
052603	REDWOOD HIGH SCHOOL	CA	N
052604	SEQUOIA DISTRICT ADULT SCHOOL	CA	Y
052605	SEQUOIA HIGH SCHOOL	CA	N
052606	WESTBAY CHRISTIAN ACADEMY	CA	N
052607	REDWOOD BAPTIST CHRISTIAN ACAD	CA	Y
052608	CITY OF ANGELS SCHOOL-HESBY	CA	N
052609	ROCKLIN HIGH SCHOOL	CA	N
052611	CALVARY CHAPEL HIGH SCHOOL	CA	N
052612	SHERMAN SCHOOL	CA	Y
052613	IMMANUEL HIGH SCHOOL	CA	N
052614	ZANE GREY HIGH SCHOOL	CA	N
052615	REEDLEY HIGH SCHOOL	CA	N
052616	ALISO HIGH SCHOOL	CA	N
052617	SHERMAN OAKS CTR ENRCHED STDS	CA	N
052618	CLEVELAND HIGH SCHOOL	CA	N
052619	JOAQUIN MILLER HIGH SCHOOL	CA	N
052620	RESEDA HIGH SCHOOL	CA	N
052621	ABUNDANT LIFE CHRISTIAN ACAD	CA	Y
052622	EISENHOWER HIGH SCHOOL	CA	N
052623	SPRINGS OF LIVING WATER ACAD	CA	Y
052624	ARLINGTON CHRISTIAN SCHOOL	CA	N
052625	DE ANZA HIGH SCHOOL	CA	N
052626	NEW LIFE ACADEMY	CA	N
052627	HARRY ELLS HIGH SCHOOL	CA	Y
052628	IMMANUEL BAPTIST SCHOOL	CA	N
052629	RIALTO HIGH SCHOOL	CA	N
052630	JOHN F KENNEDY HIGH SCHOOL	CA	N
052631	MOUNTAIN VIEW HIGH SCHOOL	CA	N
052632	VISTA HIGH SCHOOL	CA	N
052633	RICHMOND ADULT SCHOOL	CA	N
052635	GOMPERS HIGH SCHOOL	CA	N
052636	RICHMOND HIGH SCHOOL	CA	N
052637	SALESIAN HIGH SCHOOL	CA	N
052639	IMMANUEL CHRISTIAN SCHOOL	CA	N
052640	ST PIUS X PREP	CA	Y
052641	MESQUITE HIGH SCHOOL	CA	N
052642	DR JOHN H MILOR HIGH SCHOOL	CA	N
052643	RIO LINDA SENIOR HIGH SCHOOL	CA	N
052644	PILGRIM CHRISTIAN SCHOOL	CA	N
052645	RIO VISTA HIGH SCHOOL	CA	N
052646	RIDGECREST CHRISTIAN ACADEMY	CA	Y
052647	CALVARY CHRISTIAN SCHOOL	CA	N
052648	RIPON CHRISTIAN HIGH SCHOOL	CA	N
052649	FAITH CHRISTIAN SCHOOL	CA	N
052650	RIPON HIGH SCHOOL	CA	N
052651	FELLOWSHIP SCHOOL	CA	Y
052652	SUMMIT VIEW SCHOOL	CA	N
052653	ARMENIAN MESROBIAN HIGH SCHOOL	CA	N
052654	INDEPENDENCE HIGH SCHOOL	CA	N
052655	EL RANCHO HIGH SCHOOL	CA	N
052656	RIVERDALE CHRISTIAN ACADEMY	CA	N
052657	RIVERBANK HIGH SCHOOL	CA	N
052658	ARLINGTON HIGH SCHOOL	CA	N
052659	LA SIERRA HIGH SCHOOL	CA	N
052660	RIVERDALE HIGH SCHOOL	CA	N
052661	JOHN W NORTH HIGH SCHOOL	CA	N
052662	CALIFORNIA SCH FOR THE DEAF	CA	N
052663	NOTRE DAME HIGH SCHOOL	CA	N
052664	NORTE VISTA SENIOR HIGH SCHOOL	CA	N
052665	RIVERSIDE POLY HIGH SCHOOL	CA	N
052666	DIVINE WORD SEMINARY	CA	Y
052667	ABRAHAM LINCOLN HIGH SCHOOL	CA	N
052668	BETHEL CHRISTIAN HIGH SCHOOL	CA	Y
052669	GRACE CHRISTIAN ACADEMY	CA	Y
052670	RAMONA HIGH SCHOOL	CA	N
052671	RIVERSIDE CHRISTIAN HS	CA	N
052672	RUBIDOUX HIGH SCHOOL	CA	N
052673	VAN HORN HIGH SCHOOL	CA	N
052674	BEREAN BAPTIST CHRISTIAN ACAD	CA	N
052675	ST FR DE SALES H S	CA	Y
052676	SHERMAN INDIAN HIGH SCHOOL	CA	N
052677	WOODCREST CHRISTIAN SCHOOL	CA	N
052678	RANCHO COTATE HIGH SCHOOL	CA	N
052679	JUDYS 4 R SCHOOL	CA	Y
052680	CHADWICK SCHOOL	CA	N
052681	ROLLING HILLS PREP SCHOOL	CA	N
052682	ROSAMOND CHRISTIAN SCHOOL	CA	Y
052683	PALOS VERDES PENINSULA H S	CA	N
052684	ROSAMOND HIGH SCHOOL	CA	N
052685	ROSEMEAD HIGH SCHOOL	CA	N
052686	MARANATHA HIGH SCHOOL	CA	N
052687	ADELANTE HIGH SCHOOL	CA	N
052688	OAKMONT HIGH SCHOOL	CA	N
052689	FOOTHILL CHRISTIAN SCHOOL	CA	Y
052690	ROSEVILLE HIGH SCHOOL	CA	N
052691	TRINITY CHRISTIAN SCHOOL	CA	Y
052692	SANTANA HIGH SCHOOL	CA	N
052693	CEDU SCHOOL	CA	N
052694	GLEN A WILSON HIGH SCHOOL	CA	N
052695	BRANSON SCHOOL THE	CA	N
052696	JOHN A ROWLAND HIGH SCHOOL	CA	N
052697	CHRISTIAN BROTHERS HIGH SCHOOL	CA	N
052698	SAINT FRANCIS HIGH SCHOOL	CA	N
052699	BISHOP MANOGUE HIGH SCHOOL	CA	Y
052700	AMERICAN LEGION HIGH SCHOOL	CA	N
052701	SKILLS & BUSINESS EDUC CENTER	CA	Y
052702	AMERICAN HERITAGE CHRSTN ACAD	CA	Y
052704	COLONIAL CHRISTIAN ACADEMY	CA	Y
052705	C K MCCLATCHY HIGH SCHOOL	CA	N
052706	ALDAR ACADEMY	CA	Y
052707	CITADEL FAITH CHRISTIAN ACAD	CA	Y
052708	CAPITAL CHRISTIAN HIGH SCHOOL	CA	N
052709	VALLEY CHRISTIAN ACADEMY	CA	N
052710	EL CAMINO FUNDAMENTAL HS	CA	N
052711	CALVARY BAPTIST SCHOOL	CA	N
052712	EL ESCALON HIGH SCH	CA	Y
052713	JOHN F KENNEDY HIGH SCHOOL	CA	N
052714	JESUIT HIGH SCHOOL	CA	N
052715	FREMONT SCHOOL FOR ADULTS	CA	N
052716	ENCINA HIGH SCHOOL	CA	N
052717	HIRAM W JOHNSON HIGH SCHOOL	CA	N
052718	LORETTO HIGH SCHOOL	CA	N
052719	LUTHER BURBANK HIGH SCHOOL	CA	N
052721	THURGOOD MARSHALL HIGH SCHOOL	CA	N
052722	FLORIN HIGH SCHOOL	CA	N
052723	MIRA LOMA HIGH SCHOOL	CA	N
052724	LIBERTY TOWERS CHRISTIAN SCH	CA	Y
052725	PEACH TREE HIGH SCH	CA	Y
052726	EL SERENO HIGH SCHOOL	CA	N
052727	CYPRESS CHRISTIAN ACADEMY	CA	Y
052728	HIRAM W JOHNSON HIGH SCHOOL	CA	N
052729	RANCHO ARROYO VOC TECH INST	CA	Y
052730	RIO AMERICANO HIGH SCHOOL	CA	N
052731	REVIVAL CENTER CHRISTIAN SCH	CA	N
052732	MARANATHA CHRISTIAN ACADEMY	CA	Y
052733	SACRAMENTO COUNTRY DAY SCHOOL	CA	N
052734	WINTERSTEIN ADULT CENTER	CA	N
052735	SACRAMENTO HIGH SCHOOL	CA	N
052736	VALLEY HIGH SCHOOL	CA	N
052737	TRINITY CHRISTIAN HIGH SCHOOL	CA	Y
052738	VISTA NUEVA HIGH SCHOOL	CA	N
052739	SIERRA RIDGE SCHOOL	CA	Y
052740	SAINT HELENA HIGH SCHOOL	CA	N
052741	SANTA FE CHRISTIAN SCHOOL	CA	N
052742	ALISAL HIGH SCHOOL	CA	N
052743	LIVING WORD CHRISTIAN SCHOOL	CA	Y
052745	PALMA HIGH SCHOOL	CA	N
052746	NORTH SALINAS HIGH SCHOOL	CA	N
052747	NEW TESTAMENT CHRISTIAN SCHOOL	CA	Y
052748	NOTRE DAME HIGH SCHOOL	CA	N
052749	PRUNEDALE CHRISTIAN ACADEMY	CA	N
052750	SALINAS ADULT SCHOOL	CA	N
052751	MOUNT TORO HIGH SCHOOL	CA	N
052752	EL CAMINO HIGH SCHOOL	CA	N
052753	BAPTIST TEMPLE SCHOOL	CA	N
052754	WINHAM STREET CHRISTIAN ACAD	CA	N
052755	SALINAS HIGH SCHOOL	CA	N
052756	SACRAMENTO PREPARATORY ACAD	CA	N
052757	VALLEY ADULT SCHOOL	CA	N
052758	VALLEY CHRISTIAN ACADEMY	CA	Y
052759	WEST SHORES HIGH SCHOOL	CA	N
052760	CALAVERAS HIGH SCHOOL	CA	N
052761	MADRONE HIGH SCHOOL	CA	N
052762	WILLIAM DAYLOR HIGH SCHOOL	CA	N
052763	CALVINE HIGH SCHOOL	CA	N
052764	RAINCROSS HIGH SCHOOL	CA	N
052765	SN FRANCISCO SC ARTS	CA	Y
052766	RIVERSIDE ADULT SCHOOL	CA	N
052767	THE SCHOOL OF ARTS & SCIENCES	CA	Y
052768	CALIFORNIA ACAD INTEGRAL STDS	CA	Y
052769	THE SHASTA SCHOOL	CA	Y
052770	SIR FRANCIS DRAKE HIGH SCHOOL	CA	N
052771	JAMES R SYLLA HIGH SCHOOL	CA	Y
052772	AQUINAS HIGH SCHOOL	CA	N
052773	CAJON HIGH SCHOOL	CA	N
052774	ARROWHEAD CHRISTIAN ACADEMY	CA	N
052776	CORNERSTONE CHRISTIAN SCHOOL	CA	N
052777	TEMPLE PHILADELPHIA CHRN ACAD	CA	N
052778	EVERETT ALVAREZ HIGH SCHOOL	CA	N
052779	RIVERBANK CHRISTIAN ACADEMY	CA	N
052780	SAN BERNARDINO ADULT SCHOOL	CA	N
052781	LERMA CHRISTIAN ACADEMY	CA	Y
052782	NATOMAS HIGH SCHOOL	CA	N
052783	FAMILY CHRISTIAN ACADEMY	CA	N
052784	SACRAMENTO CHRISTIAN ACADEMY	CA	N
052785	INLAND CHRISTIAN SCHOOL	CA	Y
052786	CHRISTIAN LIFE ACADEMY	CA	N
052787	GATEWAY EDUCATION CENTER	CA	N
052788	GOSPEL ASSEMBLEY CHRSTN ACAD	CA	N
052789	CALVARY CHRISTIAN SCHOOL	CA	N
052790	PACIFIC HIGH SCHOOL	CA	N
052791	HEIDELBURG CHRISTIAN ACADEMY	CA	Y
052792	SHELDON HIGH SCHOOL	CA	N
052793	SACRAMENTO VALLEY SCHOOL	CA	N
052794	PACIFIC ACADEMY PREP SCHOOL	CA	N
052796	SIERRA HIGH SCHOOL	CA	N
052797	SAN BERNARDINO HIGH SCHOOL	CA	N
052798	SAN GORGONIO HIGH SCHOOL	CA	N
052799	LAS FLORES HIGH SCHOOL	CA	N
052801	KEEMA HIGH SCHOOL	CA	N
052802	RIVER VALLEY HIGH SCHOOL	CA	N
052803	NATOMAS CHTR SCH PERF/FINE ART	CA	N
052804	PETROS CHRISTIAN ACADEMY INC	CA	N
052805	SAN BERNARDINO ADULT EDUCATION	CA	Y
052806	FRANKLIN D ROOSEVELT SCHOOL	CA	N
052807	CREATIVE LEARNING SCHOOL	CA	N
052808	CALIFORNIA UNIV PREP ACADEMY	CA	Y
052809	HIGHLANDS CHRISTIAN SCHOOLS	CA	Y
052810	CAPUCHINO HIGH SCHOOL	CA	N
052811	CRESTMOOR HIGH SCH	CA	Y
052812	PENINSULA HIGH SCHOOL	CA	N
052813	SAN CARLOS H S	CA	Y
052814	SAN CLEMENTE HIGH SCHOOL	CA	N
052815	LINCOLN PROFESSIONAL DEV ACAD	CA	Y
052816	ALPHA BEACON CHRISTIAN SCHOOL	CA	N
052817	ABRAXAS SCHOOL	CA	Y
052818	RIVERSIDE COUNTY HIGH SCHOOL	CA	Y
052819	TRUE LEARNING CENTER W BAY HS	CA	N
052820	ACADEMY OUR LADY OF PEACE	CA	N
052821	BALBOA CITY SCHOOL	CA	N
052822	AL BASIT ACADEMY	CA	N
052823	BEREAN CHRISTIAN ACADEMY	CA	Y
052824	SCHOOL TO WORK ACADEMY	CA	N
052825	BOYDEN SCHOOL	CA	Y
052826	MOUNT EVEREST ACADEMY	CA	N
052827	EXCELSIOR ACADEMY	CA	N
052828	FUTURES HIGH SCHOOL-SAN DIEGO	CA	N
052829	FILIPINO & AMER BIBLE BAPT ACA	CA	N
052831	CHARTER SCHOOL OF SAN DIEGO	CA	N
052833	FOUNDATION HIGH SCHOOL	CA	N
052834	SCRIPPS RANCH HIGH SCHOOL	CA	N
052836	CHRISTIAN JUNIOR SENIOR HS	CA	N
052837	CLAIREMONT HIGH SCHOOL	CA	N
052838	CLAIREMONT CHRISTIAN SCHOOL	CA	Y
052839	HERITAGE CHRISTIAN SCHOOL	CA	N
052840	GARFIELD HIGH SCHOOL	CA	N
052841	NAVY CAMPUS EDUCATION OFFICE	CA	N
052842	TESTING UNIT	CA	N
052843	FRANCIS W PARKER SCHOOL	CA	N
052844	THE GAYLORD ACADEMY	CA	Y
052845	MID CITY CONTINUATION EDUC CTR	CA	N
052846	HENRY EVENING H S	CA	Y
052847	HILLCREST SCHOOL	CA	N
052848	GRACE CHRISTIAN HIGH SCHOOL	CA	N
052849	LIGHTHOUSE CHRISTIAN ACADEMY	CA	N
052850	HOOVER HIGH SCHOOL	CA	N
052851	HOLY INNOCENTS SCH	CA	Y
052852	IMMANUEL BAPTIST AC	CA	Y
052853	MADISON HIGH SCHOOL	CA	N
052854	MADISON EVENING HIGH SCHOOL	CA	Y
052855	CENTRE CITY CMTY CLG ADULT CTR	CA	N
052856	MIDWAY CC ADULT CNTR	CA	Y
052857	TWAIN JUNIOR SENIOR HS	CA	N
052858	MIRA MESA HIGH SCHOOL	CA	N
052859	LA JOLLA ACADEMY	CA	Y
052860	MISSION BAY HIGH SCHOOL	CA	N
052861	MARK TWAIN JR-SR HS BEACH CMPS	CA	N
052862	MOUNT CARMEL HIGH SCHOOL	CA	N
052863	NEW LIFE ACADEMY	CA	N
052864	MUIR ALTERNATIVE SCHOOL	CA	N
052865	SERVICE SCHOOL COMMAND BOOST	CA	Y
052866	SAINT STEPHENS CHRISTIAN SCH	CA	N
052867	PATRICK HENRY HIGH SCHOOL	CA	N
052868	NAVAJO CONTINUING EDUC CENTER	CA	N
052869	SAN DIEGO SCH CREATVE PERF ART	CA	N
052870	POINT LOMA HIGH SCHOOL	CA	N
052871	PACIFIC COAST CHRISTIAN ACAD	CA	Y
052873	MARK TWAIN MESA SATELLITE	CA	N
052874	NORTH PARK CHRISTIAN ACADEMY	CA	Y
052875	ROSARY HIGH SCHOOL	CA	Y
052878	SUMMIT SCHOOLS	CA	N
052879	GOMPERS SECONDARY SCHOOL	CA	N
052880	SAINT AUGUSTINE HIGH SCHOOL	CA	N
052881	SAMUEL F B MORSE HIGH SCHOOL	CA	N
052883	SAN DIEGO CHRISTIAN SCHOOL	CA	Y
052884	SAN DIEGO EDUC CENTR	CA	Y
052885	SAN DIEGO HIGH SCHOOL	CA	N
052886	HORIZON JR-SR HIGH SCHOOL	CA	N
052887	UNIVERSITY CITY HIGH SCHOOL	CA	N
052889	TABERNACLE CHRISTIAN ACADEMY	CA	N
052891	JUNIPERO SERRA HIGH SCHOOL	CA	N
052892	SOUTHWEST HIGH SCHOOL	CA	N
052893	WRIGHT BRO CAREER HS	CA	Y
052894	SAN DIMAS HIGH SCHOOL	CA	N
052895	STEPHEN W KEARNY HIGH SCHOOL	CA	N
052896	UNIVERSITY SAN DIEGO HS	CA	N
052897	CRAWFORD HIGH SCHOOL	CA	N
052898	BISHOP ALEMANY HIGH SCHOOL	CA	N
052900	CREATIVE & PERFORMING ARTS HS	CA	N
052901	YOUTH OPPORTUNITIES UNLTD SCH	CA	N
052902	JAMES MONROE HIGH SCHOOL	CA	N
052903	OUR LADY QUEEN ANGELS SEMINARY	CA	Y
052904	MISSION HIGH SCHOOL	CA	N
052905	SAN FERNANDO HIGH SCHOOL	CA	N
052906	FIRST LUTHERAN HIGH SCHOOL	CA	N
052907	CHAPARRAL HIGH SCHOOL	CA	N
052908	SYLMAR HIGH SCHOOL	CA	N
052909	CAPITAL CITY SCHOOL	CA	N
052910	ABRAHAM LINCOLN HIGH SCHOOL	CA	N
052911	CITY COLLEGE OF SAN FRANCISCO	CA	N
052912	ARMY EDUCATION CENTER	CA	Y
052913	ATHENIAN URBAN CENTR	CA	Y
052915	VISTA SCHOOL	CA	N
052916	BALBOA HIGH SCHOOL	CA	N
052917	JOHN ADAMS CMTY COLLEGE CENTER	CA	N
052918	LIGHTHOUSE BAPTIST ACADEMY	CA	N
052920	FAITH TABERNACLE CHRN SCHOOL	CA	Y
052921	BRIDGEMONT HIGH SCHOOL	CA	N
052922	A L B A COMMUNITY SCHOOL	CA	N
052923	LA SIERRA HIGH SCHOOL	CA	N
052924	CAREER GUIDANCE CENTER	CA	Y
052925	RIO CAZADERO HIGH SCHOOL	CA	N
052927	COMMUNITY DAY SCHOOL	CA	N
052928	GROVE HIGH SCHOOL	CA	N
052929	JULIAN CHARTER SCHOOL	CA	N
052930	CONVENT OF GOOD SHEP	CA	Y
052931	PAL CHARTER ACADEMY	CA	N
052932	PACIFIC COAST CHRISTIAN ACAD	CA	N
052933	CHOICES CHARTER SCHOOL	CA	N
052934	COLLEGE PARK HIGH SCHOOL	CA	Y
052935	CONVENT OF THE SACRED HEART HS	CA	N
052936	DELTA SECONDARY ACADEMY	CA	Y
052937	CORNERSTONE ACADEMY COLL PREP	CA	N
052939	SUNSHINE HIGH SCHOOL	CA	Y
052940	DREW COLLEGE PREPARATORY SCH	CA	N
052941	OXFORD SCHOOL	CA	N
052942	CORTEZ HILL ACADEMY	CA	N
052943	INTERNATIONAL HIGH SCHOOL FAIS	CA	N
052944	MODOC CHARTER SCHOOL	CA	N
052945	GALILEO ACAD OF SCIENCE & TECH	CA	N
052946	SAN DIEGO JEWISH ACADEMY	CA	N
052947	GATEWAY HIGH SCHOOL	CA	N
052948	ARROYO VALLEY HIGH SCHOOL	CA	N
052949	MIDDLE COLLEGE HIGH SCHOOL	CA	N
052950	GEORGE WASHINGTON HIGH SCHOOL	CA	N
052951	HIGH TECH HIGH SCHOOL	CA	N
052952	HILLTOP SPECIAL SERVICE CNTR	CA	N
052953	HEBREW ACADEMY SAN FRANCISCO	CA	N
052954	HILLTOP SPECIAL SERVICE CENTER	CA	Y
052955	IMMACULATE CONCEPTION ACADEMY	CA	N
052956	INTERNATIONAL STUDIES ACADEMY	CA	N
052957	REDLANDS ADVENTIST ACADEMY	CA	N
052958	ROSAMOND ASSEMBLY GOD CHRSTN	CA	N
